PAINEL DE STATUS DA FROTA;;;;;;;;
Cavalo;Prancha;Motorista;Localização;Destino;Status;Km rodado;Cliente;Observação
CVM-001;PB-001;Danilo Almeida;Pouso Alegre/MG;Pouso Alegre/MG;Direcionado;100km;XCMG;14km do destino
CVM-002;PB-002;Eliel Rodrigues;Pouso Alegre/MG;Pouso Alegre/MG;Direcionado;104km;XCMG;19km do destino
CVM-003;PB-003;Josevaldo José;Igarassu/PE;João Pessoa/PB;Carregado;135km;XCMG;88km do destino
CVM-004;PB-004;Francisco Aurélio;Pouso Alegre/MG;Pouso Alegre/MG;Direcionado;105km;XCMG;10km do destino
