PAINEL DE STATUS DA FROTA;;;;;;;;
Cavalo;Prancha;Motorista;Localização;Destino;Status;Km rodado;Cliente;Observação
CVM-001;PB-001;Danilo Almeida;Planalto/BA;Salvador/BA;Carregado;153km;XCMG;482km do destino
CVM-002;PB-002;Edmilson Ferreira;Ribeirão Pires/SP;Guarujá/SP;Direcionado;224km;XCMG;88km do destino
CVM-003;PB-003;Eliel Rodrigues;Planalto/BA;Salvador/BA;Carregado;159km;XCMG;482km do destino
CVM-004;PB-004;Manoel Nilo;Ribeirão Pires/SP;Guarujá/SP;Direcionado;232km;XCMG;88km do destino
